""	"id"	"baseMean"	"baseMeanA"	"baseMeanB"	"foldChange"	"log2FoldChange"	"pval"	"padj"
"3824"	"Bmp5"	4.20269591916732	7.77397808943069	0.631413748903949	0.0812214469400683	-3.62199546102681	0.00323365746513341	0.0346939263534379
"3832"	"Bmpr2"	166.81111099268	235.846611629867	97.775610355493	0.414572885655615	-1.27030233205645	0.000756493131650996	0.0115536550513031
"3835"	"Bmyc"	146.182141471068	114.194280292305	178.170002649831	1.56023578583591	0.641764068415429	0.00466217376246815	0.0452548099043485
"3838"	"Bnip1"	368.12391752983	294.099917362467	442.147917697193	1.50339354618812	0.588222715717841	0.00411721690719156	0.0413503741691693
"3840"	"Bnip3"	542.519963079504	316.198532027647	768.841394131362	2.43151474866474	1.28185534245506	0.00512698064012125	0.0480391427562945
"3841"	"Bnip3l"	2386.64502620509	2797.18896283378	1976.10108957639	0.706459633522376	-0.501320966289713	0.00240660362438379	0.0277899549122986
"3852"	"Bpgm"	2954.42269761499	1865.49727332281	4043.34812190717	2.16743716526864	1.11599016983958	6.70793894251999e-11	5.68033308479968e-09
"3853"	"Bphl"	233.603758123711	185.488897960525	281.718618286898	1.51878964932366	0.602922072017811	0.00302242200654916	0.0330196400558008
"NA.872"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.873"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.874"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.875"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.876"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.877"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.878"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.879"	NA	NA	NA	NA	NA	NA	NA	NA
"3871"	"Braf"	791.472477148531	964.625383654407	618.319570642656	0.64099450534901	-0.641616104875967	0.00262147588765734	0.0296448655709564
"3874"	"Brca2"	1216.628671793	1623.4732606038	809.784082982203	0.498797302445885	-1.0034744319621	1.01369043346375e-06	4.18396667011114e-05
"3894"	"Brp44"	672.629501958173	489.299116921457	855.959886994888	1.74935914943065	0.806826509906001	0.000368986804583701	0.00648044303240138
"3895"	"Brp44l"	297.117082751447	220.927785755088	373.306379747805	1.68972127463242	0.756785288596839	8.77017940538499e-05	0.00204641301338847
"3897"	"Brpf3"	1919.01784549033	3156.2463188611	681.789372119558	0.216012726270861	-2.2108117844106	2.63009888236926e-36	1.10323473351847e-33
"NA.880"	NA	NA	NA	NA	NA	NA	NA	NA
"3902"	"Brwd3"	409.612352404587	542.377204791406	276.847500017767	0.51043350932169	-0.970205051549982	0.00237865117564336	0.0276066722270244
"3904"	"Bsdc1"	701.199704525131	998.819758309638	403.579650740624	0.404056535108623	-1.30737092761701	5.46152311158124e-13	6.00667636363359e-11
"3906"	"Bsn"	336.429868486307	438.696802361854	234.162934610759	0.533769412838375	-0.905711459341396	2.67248301914141e-06	0.000101055715338058
"NA.881"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.882"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.883"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.884"	NA	NA	NA	NA	NA	NA	NA	NA
"3914"	"Btaf1"	2693.95468090677	3373.57281489944	2014.33654691411	0.597092950837688	-0.743972558247815	0.0020183391704547	0.0243999890197663
"3917"	"Btbd11"	23.4139100701846	33.2739577705308	13.5538623698384	0.407341454939348	-1.29568945071039	0.00288756358682728	0.031913593391914
"NA.885"	NA	NA	NA	NA	NA	NA	NA	NA
"3924"	"Btbd7"	379.332523907353	466.616036967248	292.049010847457	0.625887212847672	-0.676025393201671	0.0041376966682379	0.0415081394911052
"NA.886"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.887"	NA	NA	NA	NA	NA	NA	NA	NA
"3937"	"Btn1a1"	498.688662364087	69.8087398151792	927.568584912995	13.2872844771122	3.73197438597973	7.63382990686294e-48	5.73714125125362e-45
"NA.888"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.889"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.890"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.891"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.892"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.893"	NA	NA	NA	NA	NA	NA	NA	NA
"3965"	"C030034L19Rik"	15.5411915634052	24.6636804243415	6.41870270246886	0.260249183902578	-1.94203445540321	0.000594200025227528	0.00952674298224794
"3969"	"C030046E11Rik"	434.258364399651	567.752729168981	300.76399963032	0.529744700779419	-0.916630843998255	6.53016031664071e-06	0.00021893030042983
"3970"	"C030046I01Rik"	1633.18352629762	1350.94809904297	1915.41895355228	1.41783311654178	0.503687732784588	0.00350672874550242	0.036821878367336
"NA.894"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.895"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.896"	NA	NA	NA	NA	NA	NA	NA	NA
"3978"	"C130039O16Rik"	1062.46802324946	1296.95017985185	827.98586664707	0.638409924690903	-0.647445015082976	0.000219008142471673	0.0043124998534515
"NA.897"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.898"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.899"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.900"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.901"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.902"	NA	NA	NA	NA	NA	NA	NA	NA
"4001"	"C1qtnf4"	79.4292751414028	27.2022358653965	131.656314417409	4.83990783216783	2.27497957408241	9.68560257986517e-15	1.23027615304949e-12
"NA.903"	NA	NA	NA	NA	NA	NA	NA	NA
"4003"	"C1qtnf6"	65.3839660695197	84.3562270752885	46.411705063751	0.550187065885821	-0.862005870539887	0.00200840466753387	0.0243187967279444
"NA.904"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.905"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.906"	NA	NA	NA	NA	NA	NA	NA	NA
"4016"	"C230081A13Rik"	343.226794748887	466.499542265734	219.95404723204	0.471498956169923	-1.08467351790034	6.0170023263505e-08	3.20143572154525e-06
"4019"	"C2cd2"	277.882029948664	216.321384725101	339.442675172227	1.56915912684077	0.649991661970355	0.000963984042753812	0.0140560874528298
"4022"	"C2cd4a"	365.617995375053	143.16280548841	588.073185261696	4.10772325434281	2.03833898763557	4.41575185529286e-05	0.00114107329819366
"4026"	"C3"	2789.6116859033	2173.69605124595	3405.52732056064	1.56669894974903	0.647727984258253	0.000200739241129639	0.00401857235544428
"NA.907"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.908"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.909"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.910"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.911"	NA	NA	NA	NA	NA	NA	NA	NA
"4047"	"C4a"	29.3309499758393	44.4199159527585	14.2419839989201	0.320621588164793	-1.64105652625788	3.6489057634513e-05	0.000973599308511408
"4052"	"C530008M17Rik"	455.847264876569	717.620729858716	194.073799894423	0.270440626670068	-1.88661619958103	1.25452274760702e-22	2.97734563139312e-20
"NA.912"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.913"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.914"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.915"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.916"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.917"	NA	NA	NA	NA	NA	NA	NA	NA
"4068"	"C78339"	164.831664128531	208.597512598649	121.065815658412	0.580379958275669	-0.784930393876104	0.000330230086966142	0.00593854444527248
"NA.918"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.919"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.920"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.921"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.922"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.923"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.924"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.925"	NA	NA	NA	NA	NA	NA	NA	NA
"4100"	"Cacna1c"	32.1474578883098	47.1554328380488	17.1394829385707	0.363467831955541	-1.460100408134	0.000116426773633184	0.00260868287704563
"4107"	"Cacna1s"	16.6715437574435	0	33.3430875148869	Inf	Inf	4.29428419778533e-15	5.82375970492135e-13
"NA.926"	NA	NA	NA	NA	NA	NA	NA	NA
"4125"	"Cad"	5804.47005450031	7159.22542033868	4449.71468866194	0.621535770618526	-0.686090671254152	3.35688469443449e-05	0.000911380093913395
"4128"	"Cadm3"	21.5967158590651	41.2752580839386	1.91817363419165	0.0464727229637375	-4.42747201100764	1.67615255866858e-13	1.95050088391646e-11
"NA.927"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.928"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.929"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.930"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.931"	NA	NA	NA	NA	NA	NA	NA	NA
"4140"	"Calcrl"	283.354275367335	343.543227245059	223.165323489611	0.649598961036776	-0.622378769796986	0.00116987325389948	0.0162315414466037
"NA.932"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.933"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.934"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.935"	NA	NA	NA	NA	NA	NA	NA	NA
"4157"	"Camk1"	280.09442796583	194.704213053981	365.484642877679	1.87712755232651	0.908526685787672	0.00168185110802198	0.0211988458668012
"4171"	"Camp"	3022.41441836318	1805.2375001532	4239.59133657316	2.34849505187732	1.23173655393652	0.00483216089164092	0.0462620414026154
"4172"	"Camsap1"	493.116547644115	688.315050806899	297.91804448133	0.432822214380008	-1.20815354823321	1.12888888298468e-10	9.13083801901105e-09
"4173"	"Camsap2"	1202.24224401854	1780.35299444586	624.131493591215	0.350566149262707	-1.51224139898548	8.98466827878246e-16	1.26606610737812e-13
"4174"	"Camsap3"	40.1544674664775	57.2927019930676	23.0162329398875	0.401730624306608	-1.31569965130027	0.000246348547872158	0.00475228744167926
"4176"	"Camta2"	401.752004187507	330.796145284844	472.707863090171	1.42900051838007	0.515006439781677	0.00465640402148696	0.0452503603702538
"4184"	"Capn1"	2353.29124819418	2773.58791041088	1932.99458597749	0.696929265779479	-0.520915856422966	0.00177728826838463	0.0221450456525334
"4185"	"Capn10"	180.170473753109	135.18677995775	225.154167548468	1.66550433125811	0.735959105844426	0.000559196074238099	0.00905405708351219
"4191"	"Capn5"	948.319592321746	1299.88561257824	596.753572065255	0.459081604020245	-1.12317747229145	3.12141459186075e-10	2.38563368616069e-08
"NA.936"	NA	NA	NA	NA	NA	NA	NA	NA
"4205"	"Capzb"	3882.11866495438	3059.25708900496	4704.98024090381	1.53794862740161	0.621007313292736	0.000312009003582495	0.00570183019008862
"4206"	"Car1"	2350.28453429771	435.004374757309	4265.56469383811	9.80579723185057	3.29363492931398	2.25207207854398e-71	3.38505200672481e-68
"NA.937"	NA	NA	NA	NA	NA	NA	NA	NA
"4210"	"Car13"	94.976050400533	130.824502940189	59.1275978608775	0.45196118870721	-1.14572920557369	0.00481189816315454	0.0461613116103548
"4213"	"Car2"	29215.1035343952	19856.8722459217	38573.3348228687	1.94256851457515	0.957965483520826	1.97874903584705e-09	1.37324378886983e-07
"4224"	"Card14"	60.7443363969786	38.4060011061675	83.0826716877897	2.16327316812079	1.11321585365389	0.000341543290263666	0.00609942210543143
"4228"	"Carhsp1"	909.915154731887	1310.95502326915	508.875286194624	0.388171430111793	-1.36523415703371	8.39392025466796e-15	1.08143671166747e-12
"4230"	"Carm1"	1956.55527781208	2273.81048674174	1639.30006888242	0.720948416079944	-0.472032056680578	0.00506211632222589	0.0476293125216423
"4238"	"Casc5"	1661.04174082096	2122.19688662817	1199.88659501376	0.565398339133456	-0.822660449651499	0.00430931128694426	0.0427541516406015
"4242"	"Caskin2"	455.044434735172	705.086599336529	205.002270133814	0.290747647631818	-1.78216057563475	1.74841943344859e-20	3.4278523175122e-18
"NA.938"	NA	NA	NA	NA	NA	NA	NA	NA
"4246"	"Casp2"	1301.50451345741	1572.55279874831	1030.45622816652	0.655276076572258	-0.609825233448634	0.00042405439361033	0.00720892469137561
"NA.939"	NA	NA	NA	NA	NA	NA	NA	NA
"4258"	"Cast"	900.316612654047	1262.08190316183	538.551322146266	0.426716618625988	-1.22864979699792	4.18175721208132e-12	4.16720192454756e-10
"4260"	"Cat"	3485.81779260469	2710.94400079749	4260.69158441189	1.57166344386255	0.652292311836722	7.51989377539935e-05	0.0017941312701968
"NA.940"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.941"	NA	NA	NA	NA	NA	NA	NA	NA
"4274"	"Cbl"	988.164125232776	1434.99469395172	541.333556513832	0.377237322754899	-1.40645567579464	0.000121416410674501	0.00269702930952706
"4275"	"Cblb"	267.729141030816	319.776820522801	215.681461538832	0.674474970344053	-0.568163188897692	0.00381899722861407	0.0390052395314337
"NA.942"	NA	NA	NA	NA	NA	NA	NA	NA
"4292"	"Cbx5"	8400.49059706713	10019.389783844	6781.59141029029	0.676846749811594	-0.563098876027524	0.00128420362018508	0.0172455625841614
"4296"	"Cby1"	285.167747110074	220.306021629748	350.029472590399	1.5888329787856	0.667967473747215	0.00051627278387379	0.00851968179572877
"4298"	"Cc2d1b"	919.276505071776	733.920313139049	1104.6326970045	1.50511258133717	0.589871403571168	0.000658779802449587	0.0103776517875836
"4302"	"Ccbl1"	248.866150072039	167.238729070903	330.493571073176	1.97617844209435	0.982713223188477	1.38240948736775e-06	5.56574105438664e-05
"NA.943"	NA	NA	NA	NA	NA	NA	NA	NA
"4329"	"Ccdc124"	1184.73593017847	933.743096949827	1435.72876340711	1.53760575911841	0.620685644863742	0.000263732255394996	0.00499154112335734
"4330"	"Ccdc125"	210.978105313053	152.832390217074	269.123820409031	1.76090827361126	0.816319760587219	0.000157212087035868	0.00331653147820579
"4338"	"Ccdc135"	13.2162985478497	20.3548209566877	6.07777613901172	0.298591481199683	-1.74375508884654	0.00397754109322755	0.0402146349207093
"4343"	"Ccdc141"	16.6697286426085	32.3803704681211	0.959086817095823	0.0296193898720231	-5.07731426682765	9.08394022870988e-07	3.81488038730055e-05
"NA.944"	NA	NA	NA	NA	NA	NA	NA	NA
"4350"	"Ccdc15"	141.806395801464	184.192539962601	99.4202516403276	0.539762640009818	-0.889602971616959	0.00298882996305786	0.0327319526676834
"NA.945"	NA	NA	NA	NA	NA	NA	NA	NA
"4357"	"Ccdc157"	84.8628612130402	61.0897376528106	108.63598477327	1.77830170741078	0.830500113177269	0.00119992056848716	0.0164335362899036
"4362"	"Ccdc163"	125.529180692156	93.4934642934668	157.564897090846	1.68530386890216	0.753008740151266	0.00096680298590357	0.0140858040846064
"4367"	"Ccdc21"	655.201137548557	767.714252656781	542.688022440332	0.706888038827318	-0.500446364463212	0.00448498900951423	0.0440608642508759
"4370"	"Ccdc24"	55.3044463857464	73.8668454759452	36.7420472955475	0.497409183495085	-1.00749495110313	0.00132074057288178	0.0175550462144943
"4372"	"Ccdc27"	52.335119768706	69.9093199332775	34.7609196041345	0.497228690499505	-1.00801855141899	0.00182352477028916	0.0225747266938553
"4373"	"Ccdc28a"	56.8668888249239	40.6995852256865	73.0341924241613	1.7944701897863	0.843557956921229	0.00494770754685771	0.0470188624987737
"4374"	"Ccdc28b"	149.591046074373	101.171320563206	198.01077158554	1.95718283089755	0.96877853210615	0.000281450308129969	0.00524976133168588
"NA.946"	NA	NA	NA	NA	NA	NA	NA	NA
"4392"	"Ccdc48"	9.60404438325845	15.3257199518784	3.88236881463853	0.25332374771488	-1.98094576673327	0.00313478394328162	0.0338790739461699
"NA.947"	NA	NA	NA	NA	NA	NA	NA	NA
"4404"	"Ccdc61"	324.300623596098	253.083373687427	395.517873504769	1.56279674852627	0.644130159040987	0.000926482788809587	0.0136193725034707
"NA.948"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.949"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.950"	NA	NA	NA	NA	NA	NA	NA	NA
"4419"	"Ccdc74a"	12.3649536128747	19.7202009490179	5.00970627673144	0.254039311753612	-1.97687632826969	0.00151699116122029	0.0195627720261618
"4420"	"Ccdc75"	294.811705136109	240.948771063597	348.67463920862	1.44709034069565	0.53315499098173	0.00478138913736569	0.0459581404467664
"NA.951"	NA	NA	NA	NA	NA	NA	NA	NA
"4438"	"Ccdc88c"	1075.44346113157	1488.43423898498	662.452683278157	0.44506681311625	-1.167906166188	2.50666339836159e-11	2.2606343858124e-09
"4444"	"Ccdc92"	10.4143495288719	3.76616248771387	17.0625365700299	4.53048338346844	2.1796649879598	0.00136327665677465	0.0180010403061818
"NA.952"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.953"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.954"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.955"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.956"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.957"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.958"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.959"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.960"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.961"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.962"	NA	NA	NA	NA	NA	NA	NA	NA
"4484"	"Ccnb2"	2868.65818878707	2324.34393263235	3412.9724449418	1.4683594785719	0.5542052069173	0.000814210964707593	0.0122268860097793
"4488"	"Ccnd2"	1289.52391839105	1711.5733542933	867.474482488802	0.506828690872544	-0.980429899122256	8.14507868489189e-09	5.06595807722052e-07
"4495"	"Ccng2"	329.20191670274	246.946409755236	411.457423650245	1.66618103117217	0.736545158557945	0.000198405585920586	0.00398512422410869
"4505"	"Ccnt2"	655.204082309184	790.630384183186	519.777780435182	0.657421964591171	-0.605108436951955	0.0048832374575727	0.0465533583627055
"4512"	"Ccr2"	933.811586925772	696.635609613224	1170.98756423832	1.68091832814642	0.749249629130549	1.66666207272749e-05	0.000495248497624147
"4515"	"Ccr5"	105.002786006594	78.0215919692944	131.983980043893	1.6916340299213	0.758417487887069	0.00307322229973527	0.0334127249067662
"4519"	"Ccr9"	34.7232259976016	49.3100466679461	20.1364053272572	0.408363136681978	-1.29207545620947	0.000695930573646038	0.0108211204800462
"4522"	"Ccrn4l"	949.589740662886	1151.39332543212	747.786155893653	0.649461951338834	-0.622683086878077	0.0003219584295746	0.00583541313176407
"4540"	"Cd163l1"	5.38524371362854	9.45095949097941	1.31952793627767	0.139618409912466	-2.84043890879636	0.00539464483225056	0.0499046852576944
"NA.963"	NA	NA	NA	NA	NA	NA	NA	NA
"4567"	"Cd24a"	13097.8335364024	17782.4487590292	8413.21831377548	0.473119221530363	-1.07972432012273	3.10266692434195e-08	1.74883760357362e-06
"4568"	"Cd27"	69.0783112402166	92.5571039315021	45.5995185489311	0.492663627231438	-1.02132513176143	0.000230453960289208	0.00447920051911255
"4572"	"Cd2ap"	992.084922822891	1353.16630017763	631.003545468155	0.466316331839867	-1.10061913668334	4.93748253287455e-10	3.68005671262224e-08
"4588"	"Cd38"	72.6081465023706	91.7474790548115	53.4688139499296	0.582782377246425	-0.778970842473935	0.00470001242593535	0.045479680325427
"4589"	"Cd3d"	10.336577437623	17.11219806834	3.56095680690611	0.208094646443719	-2.26468824489555	0.000675685987725395	0.0105792952783012
"4598"	"Cd47"	2466.49831914037	2957.04564930374	1975.950988977	0.668217952415531	-0.581609352093347	0.000522183032560989	0.0086014752130617
"4603"	"Cd55"	260.840294449945	340.585848945531	181.094739954358	0.531715397204657	-0.91127385086801	4.26252523107109e-06	0.000151643328585462
"4606"	"Cd5l"	196.443869146839	263.809368920308	129.078369373371	0.489286524969336	-1.03124854362593	0.000738763941038793	0.0113020230742296
"NA.964"	NA	NA	NA	NA	NA	NA	NA	NA
"4619"	"Cd82"	882.37484669678	1469.09358548792	295.656107905636	0.201250696910123	-2.31293431574936	4.79947282486776e-26	1.29206106480806e-23
"4626"	"Cd93"	700.54648275893	922.910747973234	478.182217544625	0.518124009927007	-0.948630655093955	0.000124125802999583	0.00273698913044435
"4628"	"Cd97"	956.927797997274	736.899858592281	1176.95573740227	1.597171886626	0.675519583030123	0.000439363254810406	0.00742717434584376
"4630"	"Cda"	20.5504468708882	2.67631022942659	38.4245835123499	14.3572980029981	3.84371235905791	1.01759405353266e-11	9.81515718907408e-10
"4632"	"Cdan1"	867.064715054811	1086.46616130685	647.663268802772	0.596119135476557	-0.746327410197914	3.03823181895422e-05	0.000837929469701489
"4655"	"Cdc42ep4"	539.995078270795	638.480002773101	441.51015376849	0.691501929349213	-0.532194818264076	0.00337469741160784	0.0358343062606419
"4670"	"Cdca8"	2682.45893394039	2242.65231564767	3122.26555223311	1.39222006480813	0.477387272475362	0.00373056939850777	0.0385164740932368
"NA.965"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.966"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.967"	NA	NA	NA	NA	NA	NA	NA	NA
"4691"	"Cdh5"	252.705298858555	342.377659324223	163.032938392886	0.476178669819393	-1.07042509762015	2.65614480483045e-07	1.25088469568477e-05
"NA.968"	NA	NA	NA	NA	NA	NA	NA	NA
"4704"	"Cdk12"	1231.14618078448	1483.36293045004	978.929431118919	0.659939257631253	-0.599594853366271	0.00388034683718015	0.0395324474671224
"4705"	"Cdk13"	1185.86007484689	1429.5525792285	942.167570465267	0.659064650125519	-0.601508103340368	0.00143536996955354	0.0187743061209842
"4718"	"Cdk5"	238.618271027726	168.310051647203	308.926490408249	1.83546073086469	0.876142248737208	1.80129388065016e-05	0.000529152080216399
"NA.969"	NA	NA	NA	NA	NA	NA	NA	NA
"4724"	"Cdk6"	445.396551089494	634.590744683258	256.20235749573	0.403728481138829	-1.30854272915298	2.06554662383864e-08	1.20961897578499e-06
"4726"	"Cdk8"	1034.28463412251	1283.10007469601	785.469193549017	0.612165184181063	-0.708007098434136	4.91589525393319e-05	0.00125060652602529
"4729"	"Cdkl1"	19.2591341238525	30.4895504235117	8.02871782419335	0.263326868145687	-1.92507336285798	9.70507642633706e-05	0.00223849697572688
"NA.970"	NA	NA	NA	NA	NA	NA	NA	NA
"4742"	"Cdkn2d"	697.001697893563	858.408459700311	535.594936086815	0.623939489452145	-0.680521973652932	0.000130582762014473	0.00285460726483045
"NA.971"	NA	NA	NA	NA	NA	NA	NA	NA
"4748"	"Cdr2"	1317.5458932282	1753.48852010065	881.603266355741	0.502771051107387	-0.9920265112112	5.53612286482114e-09	3.49143524869857e-07
"NA.972"	NA	NA	NA	NA	NA	NA	NA	NA
"4755"	"Cdv3"	2761.76024773323	3271.77745002914	2251.74304543732	0.688232338485388	-0.539032412233587	0.00130881852825003	0.0174583015619079
"NA.973"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.974"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.975"	NA	NA	NA	NA	NA	NA	NA	NA
"4759"	"Cdyl"	623.738847933791	805.980101247396	441.497594620186	0.547777288715802	-0.868338642893572	1.69615205711144e-06	6.72384497892725e-05
"NA.976"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.977"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.978"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.979"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.980"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.981"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.982"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.983"	NA	NA	NA	NA	NA	NA	NA	NA
"4783"	"Cecr2"	526.245846359531	872.037268971333	180.454423747728	0.206934302200862	-2.27275528336164	2.80586593055299e-32	1.07679582530605e-29
"4784"	"Cecr5"	377.74504020519	289.23473313381	466.25534727657	1.61203096953388	0.688879460468715	0.000214874372061639	0.00424965904481993
